samples,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
zvbqy1n-1023,0,0,0,0,0,3.2259436,1.2942047,0,2.2907643,0,0,0,0.09922636,1.175478,2.9964414,0,0.47040334,0,3.137316,1.8272939,2.8253527,0.7755568,4.284468,3.9953704,0,0,0,0,0,0,0.9941082,3.8882105,0,0,0,0,4.043606,0,3.0641375,0,2.480359,2.7501163,3.1433551,0.2092342,3.7567363,0,0,1.9000788,1.3839285,0,0.8882507,0,0,0,0,0,0,0,5.1796956,2.9345143,0.8230525,0,0,0,3.4935076,0.8932959,1.9519047,0,0,5.574257,0.91152567,0,0,0,0.67143977,0,0,0,4.795172,0,0,0,0,1.7430819,1.4219822,0,0,1.6173658,0,1.0871754,1.0079892,0,0,0.22810215,0.23333411,4.358478,0,0,4.4194975,3.4603994,0,2.9878561,1.0315363,1.0709964,0,4.5321417,0,0,1.1260701,1.9401294
zvbqy1n-1024,0,0,0,0,0.078839935,0,2.4360003,0.95536995,5.6781554,0,0,0,2.4592636,0.6653536,0,0,0.7697015,1.2971215,0.36725414,0,0,2.6761348,2.3583572,4.3622146,0,0,0,0,0,0,2.0784569,0.6808693,0,2.2470546,2.4720898,1.1430033,0,0,3.844883,0,0.94830894,0,4.3854823,0.9920293,3.5502448,0,3.3608825,0,0.096891604,0,0,0,0,0,0.5413549,0.76085615,0,0,5.0644484,4.793052,0.72531,0,0,0,0,3.4745746,0,0.18489532,0,3.712786,0,2.8778903,0,0.58175147,0,1.8116235,0,0,2.2868197,0,0,0,0,2.473092,0.4548258,0,0,1.07293,0,0,3.6803248,0,0,1.8799838,3.8156137,4.6844287,0,0,3.283722,3.65131,0,5.595176,0,0,0,1.7473886,0.44688657,0,0,2.7793763
zvbqy1n-1025,0,0,0,0,1.928931,0,0,0,2.012134,1.1343032,1.0504539,0,0,1.2786654,0.09994687,0,0,0.93675655,0.74485534,1.2180305,3.8091109,0,2.1570864,1.7460141,0,0,0,0,1.3749291,0,2.2845054,0,0.7935883,0,0,0.9013506,1.1055202,1.0420246,4.349747,0,0,4.510994,4.3924665,0,1.6524947,0,2.1583133,5.3235745,1.0768213,0,0,0,0,0,0,0,0,0,4.0139527,1.7348782,1.3460046,0,0,0,3.5190709,3.2095816,2.8630524,0,0,3.234992,0.5619866,0,0,3.0763745,0.19186911,1.9817795,0.37540972,0,2.0729842,0,0,0.6017327,0,1.6263666,1.0436454,0,0,0.88883203,0,0.6089074,0,1.2574987,0,2.7916434,5.7798448,6.121843,0,0,4.919467,2.7721276,0,4.1732593,2.0175002,0,0,5.5546217,0.6787631,0,0,6.374422
zvbqy1n-6011,0,0,0.5559643,0,0,1.1124791,0.4220306,0,3.4561336,0,0,0,1.1554768,1.9781761,2.262265,0,0,0,2.777782,0.5993247,1.7396532,1.2267122,2.913029,1.6600552,0,0,0.061627146,0,0,0,2.0353084,2.3334422,0.393577,0,0.15948051,0,2.062625,0,1.7200634,0,1.9913357,3.5593767,4.9137673,0,0,0,0.85344833,2.9156587,1.4908016,0,0,0,0,0,0,0,0,0,2.953053,1.8367383,0,0,0,0,1.9057795,1.4536304,0.945524,1.021929,0,4.808306,0,0.5751445,0,0.83394206,1.1547378,0.31232408,0,0,2.000755,0,0,2.07162,0,2.0879567,0,0,0.31771964,0.7392378,0,0.62247515,1.19916,0,0,3.6989112,2.7320216,4.604008,0,0,3.515005,3.1461968,0,4.133585,0,1.0479996,0,4.7526503,0,0,0.45533168,1.3366042
zvbqy1n-6021,0,0,0,0,0,0,2.2903817,1.5865626,5.6105623,0,0,0,4.6516104,0.9430388,0,0,0,0,1.1388888,0.96503747,0,2.231387,0,2.9230752,0,0,0,0,0,2.803103,3.3822882,0.77888966,0,0.21494658,2.6520686,0.122710496,0,0.101725265,0,0,0.96810013,0,5.0624433,1.0995002,1.6836017,0,2.3888607,0,0,0,0,0,0,0.34200117,2.7463396,0,0,0,4.8775454,4.906048,0.71987784,0,0,1.7958474,0,1.2202798,0,1.2286322,0,3.9976547,0,2.0680702,0,1.8006628,0,0.34085664,0,0,1.9568583,0.21357566,0,1.0325058,0,0.26331142,0.9491937,0,0,0,0,1.1198335,4.321126,0,0,1.998196,3.1278694,4.6864395,0,0,3.7864099,3.4337034,0,4.7862477,0,0,0,0,0,0,0,0.17061202
zvbqy1n-6031,0,0,0,0,4.27515,0,1.3546846,0,1.2088356,2.6391406,0,0,0.072052464,0,0.43384117,0,0,0,2.6845179,0,1.1970103,0.5108073,1.3532823,2.9431648,0,0,0,0,0,0,0,0.87752193,0,0,0,0.49011585,0,0.10533663,0.98941475,0,1.6296302,2.8836691,4.4280977,1.8862634,1.6888993,0,5.5781817,1.7610178,0.4365328,0,0,0,0,0.42167377,0.5524197,0,0,0,5.683581,0,3.7711833,0,0,0,0,1.4609373,0.715209,0.41221008,0,0.6584609,0,0,0,1.5328065,0,3.5678437,0.4568643,0,1.2832853,0,0,2.3250954,0,1.3658296,2.8154502,0,0,0,0,1.1631603,0,0,0,0,4.608343,2.653864,0,0.37006974,4.131936,2.9637685,0.8357876,5.352926,1.921864,0,0,4.6692996,0.48015863,0,0,1.0093443
zvc4yug-01,0,0,0,0,2.6804707,9.50015,0,0.22331643,0,0,0,0,0,0,4.504809,0,0,5.3697467,0,6.621338,5.6281886,0,0.007231288,7.0020013,0,0,0,0,0,0,8.425068,0,0,3.4735668,3.5230489,9.145802,1.0168805,0,5.669569,0,3.7596974,3.1282125,4.5156574,0,0,0,10.351036,0.7231723,10.8605995,0,0,0,0,0,4.085002,0,0,0,11.399443,5.560363,0,0,0,0,0,2.5288842,0,4.970631,0,0,0,4.4596195,0,1.0824221,0,4.8801155,2.556812,0,0,0,0,2.6372545,0,0,0,0,0,0,0,4.82674,4.31261,0,0,10.986681,8.86075,12.322624,0,0,7.5704193,5.1677,0,0,1.1992018,0.5288952,0,7.3608575,3.858116,0,0,4.0703464
zvc4yug-02,0,0,0,5.333485,9.994028,4.4530706,0,2.3271916,0,10.672076,0,0,0,0,0,0,0,1.9567535,8.472735,8.9703665,9.52776,0,0.13625187,0,4.6548395,0,0,0,0,0,0,0,0,8.234369,0,9.8779745,0,7.0171237,0,0,0,0,0,3.5280304,3.1001916,0,11.286608,0,5.735476,0,8.027033,0,0,0,0,0,0,0,5.3735657,8.50482,8.842695,0,0,3.3542783,0,0,0.62089646,16.01558,0,0,0,0,9.391226,0,0,7.681019,4.3816805,7.8669515,0,0,0,0,0,0,0.24795955,0,6.723546,6.498932,0,0,0.0827452,0,0,0,0.1560843,3.3668497,13.876668,0,12.916363,0,0,0,7.400481,0,0,0,4.680689,3.7595432,0,0
zvc4yug-03,0,0,0,0,5.0521975,0.052889705,1.3009427,0.21093607,0.015868159,0,0.93980706,0,2.6682806,0,0.9943878,0,0,3.3770354,0,0,0.32103685,1.480402,0,2.7239392,0,0,0.3924763,0,0,0,2.4982042,0,0,1.1982517,5.5379033,1.1779895,0.2602828,0,4.362186,0,2.3927677,0,0.80441403,0,3.7415142,0,8.269224,0,0,0,0,0,0,0.043997634,2.6182783,0.7572572,0,0,3.3524296,0,4.6788216,0,1.728147,6.9757395,2.9433415,4.3053374,3.4215305,0.03561217,0,0.9991413,0,0,0,1.6183726,0,0.74397874,0,1.3080257,0,0.00239761,0,2.1075037,0,2.3493757,0.98000497,0,0,0,0,1.0535257,2.5237687,2.119891,0.1279883,0.49203336,1.428475,3.2140324,0,0,6.486453,1.6633372,0.004834321,4.513253,3.297341,0,0,3.914131,2.2890093,0,0,0
zvc4yug-04,0,0,0,0,1.6939642,3.3928394,0,1.745408,0,1.1825544,0.47815427,0,0,2.8156462,0,0,3.7433739,0,5.6035533,0,1.2112511,0.9426346,1.2330439,0,1.1638178,0,0,0,0,0,0,0,0,0,0,3.48333,0.10910881,0,0.26107073,0,0,0,1.1393268,0,1.2610418,0,0.88886195,2.886048,2.412739,0,1.6447941,0,0,0,0,0,0,0,0.57473916,1.1431924,0,0,0,0,0.3766314,0,0,4.9382267,0,0,0,0.09307151,0,0,0,5.788865,0,0,1.4621394,0,0,2.6906238,0,4.62889,0,0,2.5062842,2.1182501,0,0.35299432,0.4268523,0,0,0.05093912,0.92944056,7.6407704,0,0,1.4907118,0.2118644,0.2466413,1.0900692,0.084282115,1.1286409,0,5.400735,0.022730831,0,1.6245859,0
zvc4yug-05,0,0,1.2976619,0,0.9998494,3.5815375,0,1.1765093,0,0.8947143,1.560618,0,5.306924,0,0.91541624,0,0,0.28867978,1.4298896,0,0.11566195,3.5672731,0,1.6661764,0,0,0,0,0,0,4.1922455,0,0,6.7479706,4.0712647,4.9384737,0,0,0.92081577,0,0,4.66525,1.2426647,3.883395,2.3326693,0,2.8245072,0,2.3976238,0,0,0,0,0.96698487,1.2219328,0,0,0,5.0819592,0,3.2815645,0,0,4.4486437,4.232886,3.2770479,2.7410617,0,0,0,0,1.7067297,0,0.6055517,0,0,2.9360306,0,1.2907819,0,0,2.6281462,0,0.72449946,1.0248846,0,0,0,0,1.2658422,0,1.1439614,0,3.5825982,2.84747,2.438761,0,0,0.12367377,0,0,3.4941835,0,0,0,0.99944526,0.021560568,0,0,0
zvc4yug-1012,1.8067125,0,0,0,0,0.7814007,0,0.9803028,0.006425919,2.5921817,1.1066847,0,2.7129514,0,1.6155776,0,0,0.6472123,0.9850916,2.074044,0.77577454,1.3926935,0,3.5069811,0,1.0012329,0,0,0,0,1.5205908,1.1058776,0,2.4133081,1.8284937,2.6333284,0,0,0,0,0.22458863,0.31806362,0.9866206,2.8242676,3.3833466,0,1.2401955,0,0.66157526,0,0,0,0,0,0,0,0.4178425,0,2.852368,0.37520337,1.2987665,0,0,2.7998424,1.6976298,0.11163232,0.5218215,2.2029748,0,0,0,1.0095171,0,0,0,1.9084135,1.8727247,2.056387,0,0,0,0.59349257,0,1.0114406,0.22314543,0,0.45935687,0.13708882,0,0.5289575,1.4605972,1.632333,0.30475187,1.1558658,0,2.4568713,0.9359747,0,0.61565,0,0,0,2.6063685,2.2061796,0.060638823,0,0.89893824,2.6333807,0,0
zvgw5fi-01,0,0,0,0,0.13622248,0.8177897,0.68274677,1.784715,0,0,0,0,0,0,0,0,0,0.29577345,0.32194218,2.796743,0.20756108,0.09556367,0,1.4776082,0,1.0254073,0.22592798,0,0,0,0,1.9299052,0,0,1.9292177,1.5158086,0,0.48142755,0.8223262,0,1.8689175,0,1.3461283,0,0,0,1.2679442,0,2.1971939,0,0,0,0,0,0.73874795,0.19386029,0,0,0,0,1.0301449,0,0.71195394,0,0,0.5595148,0,2.7239985,0,0.24698508,0,0.52375996,0,0.7065584,0,3.9866977,0,0.29969263,0,0.5304305,0,0,0,2.6466856,0,0,0,0,0.3281532,3.5623596,3.699607,0,0,2.2999723,0.4596231,2.2363718,0,0.1968728,1.9925346,0.40985456,0.5901253,1.8794196,2.645812,0.88016874,0,0,0,0,0,2.3010952
zvgw5fi-02,0.104975246,0,0,0,1.3952179,0,0.6822809,0.68989825,0,0.719759,0,0,0,0,1.2072157,0,0,4.1778946,0,1.4324099,3.8341918,0,0,1.6549386,0,1.7850579,1.236788,0,1.2033123,0,0.2605279,0,0,0.42347497,3.0530257,0.007747702,0,2.9960291,1.025154,0,2.5865185,0,1.0553485,0,2.734845,0,3.6463027,0,0,0,0,0,0,0,0.009231442,0,0,0,0,0,1.6676279,0,0.7646578,1.767658,0,2.1298897,1.9974824,0.19783358,0,0,0,2.0555465,0,0.43464106,0,3.7320771,0,5.303307,0,1.7918361,0,0,0,2.1157765,0,0,0,0.8469754,0,4.981647,0.86960626,0,0.8289392,3.1471782,0,2.3562527,0,0,1.5347267,0.03432701,0,0,4.6431174,0,0,0,2.4363863,2.0883741,0,1.0831288
zvgw5fi-03,0,0,0,0,3.3568368,3.2977622,2.6524205,1.000176,0,0,1.170169,0,0,0.6887876,0,0,0,0,2.543043,0,1.0168957,0.63652444,1.4505714,2.8657277,0.18038179,0,0,0,0,0,0,0,0,1.5162191,2.1061826,2.009822,1.7562094,1.4933376,1.7096714,0,4.807435,1.3444434,0,0,0.008944392,0,4.2238636,0.24233007,4.416523,0,0.51282156,0,0,0,4.4028244,0,0,0,7.3996716,3.2470832,1.4237334,0,0.3961032,2.9938293,0,1.858174,0.36525214,1.5458308,0,0.6922715,0,0,0.6122284,0.15235771,0,4.485202,0,0,2.1853726,0,0,0.8086203,0,2.0519025,0,0,0,0,0,4.0255404,0.45820707,0,0,3.1056793,1.8413289,4.0036435,0,0,4.3348517,3.508531,0.38227385,2.53363,1.4004445,0,0,4.9485326,0.8631267,0,0.6858167,1.340721
zvm4n7a-01,0,0,0,0,1.1198744,0,0,0,0,2.020222,1.671734,0.96908545,0,1.95599,0,0,0,0,5.158867,1.3647226,0.3300073,0,0,0.9461609,0,0,0,0,0,0,0,0,0,4.097759,1.4921925,0,1.6438506,6.5087476,5.0662584,0,9.486123,0,0,0,0,0,0.89316595,4.106492,2.0692945,0,0,0,0,0,3.9909468,0,0,0,2.8073263,2.5123699,0,0,0,0.85572785,0,5.16902,2.6580124,2.188668,0,0,0,2.4792914,0,2.0856044,0,5.3240533,0,1.4390433,3.0661392,2.6899602,0,2.0824244,0,0,0,0,0,2.6987715,0,1.9047546,0,0,0,4.599679,3.779519,6.0153465,0,0,0,3.943347,2.2508855,5.0481753,3.041758,0,0,4.660661,2.9815295,0,2.3153865,2.4209301
zvm4n7a-02,0,0,0,0,2.1922288,3.0006742,0,0,0,1.7205316,0.8546602,3.1192853,0,0,0,0,0,2.3338249,6.7149615,0.8204047,1.444734,0,0,2.2394564,2.2836747,0,0,0,0,0,0,0,0,3.1054318,5.2332196,0,0,9.424417,3.781102,0.52652043,12.449186,2.5968773,0,3.925538,0,0,1.8645146,2.4437294,4.1239047,0,0,0,0,0,5.186592,0,0,0,7.326294,4.105587,4.1816545,0,0,2.5139654,0,7.0411057,5.085955,2.4663608,0,0,0,0,0,1.9510971,0,3.7144668,0,0,5.207619,0.57092375,0,3.1392474,0,0,2.1959124,0,0,1.4912454,0,2.0601165,0.5547561,0,0,6.0889378,4.6938076,6.431551,0,0,0,1.2499516,3.7237544,2.8308666,4.3999996,0,0,4.943014,6.756954,0,1.780084,1.9277029
zvm4n7a-03,3.2970197,0,0,0,0,0,0,0.7991328,0,0,2.604293,0,1.1222333,0,2.1604185,0,0,4.2278204,0,1.6161644,1.2515838,0,0,3.7060523,0.07946269,0.66701955,0,0,0.35207126,0,3.568456,0,0.6104264,1.8432472,4.2972164,1.6470789,0,0,0.69744545,0,5.435001,0,4.7026687,1.8169643,4.05578,0,4.819617,0,1.5070534,0,0,0,0,2.1876457,0.03174325,0,0,0,0.740139,0,1.1009343,0,0,2.4672515,2.5925124,3.6926823,1.3360561,0,3.0047243,2.1950336,0.7915518,1.4213268,0,1.7813628,0,1.2760195,3.2519228,4.738902,0,3.100143,0,0,0,2.44427,0.510629,0,0,0,0,1.2629025,3.2200413,3.0333765,7.004209,4.06276,2.551107,2.1937773,0,0,3.2442663,0.55539954,0,0.9510076,4.9800296,0.48496687,0,0,0.51827043,3.4321072,0,2.438719
zvm4n7a-07,0,0,0,0,0,2.8773584,0,7.708821,5.1265626,0,0,0,2.6424267,0,0.49853802,0,2.6676934,4.4234524,0,3.485742,0,3.542803,0,1.7047366,0,3.3599508,0,0,2.9657102,0,0,0,0,3.2747858,3.3700018,0.39215538,0,0,3.641729,0,0,0,2.2736487,0,11.269433,0,2.9904351,0,4.7976804,0,0,0,0,0,0,3.360412,4.846153,0,0,0.077630304,3.7505248,0,0,0,2.9076335,0.59935075,0,1.6835736,0,0,1.3860221,3.6533868,0,0,0,5.6453075,4.898965,4.975239,0,0,0,0,0,7.811381,1.5082518,0,0.43328217,0.83945847,4.54138,1.4831076,2.2980328,0,0,0,2.150552,0,0,0,0,0,0,0,2.2591584,2.4422274,0,0,0,0,0,4.4909773
zvm4n7a-09,0,0,0,0,1.9052056,4.2246733,0.5080201,0.4117393,0,0,1.1055473,0,0.26467264,0.6051931,0,0,0,0,1.098947,0,1.3222334,1.1117305,2.4015355,1.4054059,0,0,0,0,0,0,0,0,0,1.1666671,1.7003801,1.9067085,0,0.9418318,1.6182623,0,2.2633076,0,0.79660213,0,1.2930944,0,2.1393418,1.2473388,4.5675306,0,0.7445093,0,0,0,2.7365525,0,0,0,4.6905766,2.69501,0.22174063,0,0,1.3763373,0,1.8868899,0,3.2321177,0,0,0,0,0,2.3217351,0,2.8927097,0,0,2.2398398,0,0,0.44662786,0,2.360309,1.3928691,0,0,1.2847797,0,0.9961585,0.7834619,0,0,2.0787973,2.590736,4.247773,0,0,0.2925081,0.19718881,1.8535775,4.3255444,2.0012174,0,0,2.90011,0.13758528,0,0,1.4076158
zvm4n7a-10,0,0,0.17719206,0,0.699455,2.1115043,1.8840996,0,0,0,1.0838357,0,0.71139514,0,3.2335048,0,0,0,1.1688732,1.91792,1.9588,1.5204759,2.148119,2.919481,0,0.3155665,0,0,0,0,1.564092,1.3222117,1.0740885,1.6558158,2.5696058,1.4340206,1.6120582,0,2.5443645,0,3.1066318,1.7674757,0.2891582,1.6764421,0.42247957,0,1.4267526,1.4769305,3.10073,0,0,0,0,0,1.1544735,0,0,0,5.616502,2.5111403,0,0,0,1.2111771,0,0,1.4850779,0.8766366,0,0.16736805,0,0.64003485,0,1.912496,0,3.193203,0.033185355,0,1.7781581,0,0,2.2843764,0,0.26086828,1.3196313,0,0,0,0,1.4302652,1.5338354,0,0.33784577,1.8610698,2.0117474,2.0563655,0,0.96418196,0.68942845,0,0,2.8872788,3.5585003,0,0,4.2191424,0.35449252,0,0,0.5927369
zvm4n7a-6011,0,0,0,0,1.7069416,0,1.0471852,3.0395615,0,0,0,0,1.3429308,2.9849026,1.2560517,0,0,3.5433981,0,0,1.3657007,0.6511179,0.9706906,0,0,1.8634545,0,0,0,0,0,0.89498174,0,0,3.1975791,0.42583087,0,0,0,0,1.0990552,0,0,1.4542044,3.6583085,0,0,0,0.7694633,0,0.83363044,0,0,0.91462713,0,0.83501023,0,0,1.0020497,0.40718737,1.4918457,0,0.14041257,0.19839855,0.57775193,2.872605,0.91729164,0.75439036,0,0,0,1.9032533,0,2.4606135,0,1.1338745,0,0,0,0.80777633,0,0,0,2.2458994,1.4163873,0,0,0.6603043,1.4372089,0.18490532,1.2135098,0,1.0770562,1.2808734,1.5808598,1.4312387,0,0,0.044770807,0,0.689146,2.3541126,0.84863085,0.67681044,0,0.09670363,0,0,0,0.74604183
zvm4n7a-6012,2.4001439,0,0,0,0,1.4240026,0.6564398,0.6560023,0,1.1141527,1.0183392,0,1.8755728,0,1.4763598,0,0,0.6591387,0,2.3145814,0.7597468,0.05669854,0,4.9608984,0,0.9620292,0,0,0,0,3.8288581,1.8377885,0,1.6493373,1.8327138,4.073714,0.08806676,0,0,0,1.8248051,2.2074685,2.2442434,2.6604302,0.19879717,0,2.8675454,0,2.0199766,0,0,0,0,0,1.5550864,0,0,0,3.9378662,1.8025732,0,0,0,2.824047,1.5647709,0,0,1.3680223,0,0,0,1.6829605,0,0.5075159,0,0.139389,2.870374,0,0,0,0,0.54618853,0,0.92872304,0.8656462,0,0.1427405,0,0,0,3.6588225,1.544022,2.003599,5.084139,1.1091077,2.8228903,0.13824356,0,3.0243382,0.7208376,0,0,2.1481364,1.6562322,0,0.396036,0,1.7320032,0,1.3794525
zvm4n7a-6021,0,0,0,0,0.80952543,1.7579533,0,0,0,0.6673825,1.1923603,1.7376164,0.5308521,0.2008124,0,0,0,1.2580276,4.247272,1.1587771,0.006604508,0,0,0.9117725,0,0,0,0,0,0,0,0,0,1.6662961,3.4632816,0,0.47932592,4.683614,1.2805367,0.0829929,6.3500566,0,0,0.3014866,0,0,1.798883,1.4826446,2.3039255,0,0,0,0,0,2.231654,0,0,0.4778742,2.968156,2.7736742,0.5559199,0,0,2.038128,0,3.7089438,0.39655417,2.5299995,1.0308737,0,0,0.6914719,1.9429481,0.69957864,0,0.5228751,0,0,2.2740908,1.4283434,0,2.5430188,0,0,0.17830212,0,0,0.30477878,0,0.7470627,0,0,0,3.401171,1.1306286,2.891017,0,0,0.7145724,0.80385345,2.5494196,3.3629737,2.1178834,0,0,2.936738,2.4773335,0,1.4162208,1.0007637
zvm4n7a-6032,0,0,0,0,3.536295,4.0895333,3.430832,0,0,0,1.4101304,0,1.3762753,0,1.5807643,0,0,0,4.2850485,0,0.54341537,2.2143722,2.2030659,1.924734,0,0,0,0,0,0,0.62960243,1.1478233,0,1.5251913,2.699521,1.0388482,1.5733681,1.3088827,1.480184,0,2.454972,2.3628767,1.4261461,2.2848713,0,0,3.747112,3.3345804,1.9752427,0,0.17955199,0,0,0,3.7416244,0,0,0,6.7196937,2.7428303,1.1745176,0,0,4.518088,0,0.5052738,0,1.4855859,0,0,0,0,0,2.1102676,0,2.6649764,0,0,2.5046425,0,0,3.1787605,0,1.2589985,3.1059294,0,1.7303166,0.8023544,0,1.387955,0.78843826,0,0,2.5778952,1.4797665,4.4162617,0,0,4.3924217,0.74591935,0.27548888,4.860634,2.8890064,1.4083357,0,7.1484575,0,0,0.09302233,3.5627635
zvncghm-02,0,0,0,0,0.19662467,1.9626572,0.275177,0,0,0.09143208,0,0,0.25284398,0,0.41489154,0,0.6532436,0,3.1086228,0,0.48784462,0,5.3124056,3.549033,0,0,0,0,0,0,0,1.1421293,0,0,0,0.33406475,0.3715789,1.4125228,2.3451128,0,4.0999136,1.0931307,0,2.5704865,3.5539942,0,0.94409823,0.44263855,1.6523951,0,1.3188363,0,0,0,4.3644047,0,0,0,4.915057,1.927285,5.373256,0,1.3278573,0.24247952,0,1.7548791,1.4771571,0,0,1.6342938,0,0,0,0,0,1.5572447,0,0,2.9964292,0,0,0,0,1.3925827,1.9856188,0,0,0,0,0.5176953,1.3599303,1.3615668,0,0.39194846,0,4.675324,0,0.21687602,2.0344272,2.1449742,0,3.2502086,2.5586584,0,0,3.9814167,0.7453873,0,0.7014557,0
zvncghm-05,0,0,0,0,2.067954,0,0.440392,0.35549384,0,0,0,0,3.1273293,0,0.9424585,0,0,0,3.7392197,1.2550384,1.042515,0,1.5049869,2.807803,0,0,0,0,0,0,1.1939905,2.223354,0,0.060941145,0.5578526,0,0.25427702,2.4031334,2.5286953,0,2.1136253,3.5528388,1.3025964,2.4509351,1.5185589,0,3.4479506,0.5697265,0,0,0,0,0,0,0.34828883,0,0,0.48195025,2.2720718,1.0324253,3.452955,0,0.6373038,3.5715175,4.987016,2.19743,0.4426856,0,0,2.4484434,0,0,0,0,1.1162227,1.0443662,0,2.1822977,2.448169,0,0,0.8338824,0,2.2511983,3.3450077,0,0.6110603,1.0089146,0,0,2.784705,3.612655,0,0.13905145,0.618472,4.0117335,0,0,6.2874312,1.7333345,0,3.089122,2.595459,0,0,3.9766023,0.3339897,0,0,0.6964031
zvncghm-09,0,0,0,0,0,4.708899,2.4505556,0,0,0.9682361,0,0,1.7077595,0,0.24100056,0,0,0,4.0262566,0,0,0,4.1001015,3.840368,0,1.2662383,0,0,3.167025,0,0.3639263,1.0313727,0,2.0464652,0,0,1.4109324,1.8727232,2.879336,0.44663045,6.383438,1.9626913,0.8787369,3.773136,3.3432229,0,2.8601618,0,0,0,1.5435655,0,0,0,0.53361434,2.1095195,0,0,0.27223012,2.6737726,3.5509179,3.671778,2.4129047,1.7860414,0.3144832,5.2991824,0,0,0,0,0,1.9048381,0,0.3382482,0.5352158,3.4463894,0.10190288,0,1.5933714,0,0,0.6942777,0,2.9836185,2.407384,0,0,3.0536666,0,0,0,0.13401356,0,0.5672025,0.7624469,0,0,1.7151747,3.5818584,4.9866934,0,2.492239,0.8068109,0,0,0.87979823,0.7213901,0,0,0.7472571
zvncghm-10,0,0,0,0,1.8358684,5.4496136,1.9808629,0,0,0,0.5545564,0,1.2760178,0.38003275,1.388134,0,0,0,2.7291727,0,2.1339333,0.445634,5.2297964,1.8341678,0,0,0,0,0,0,0.9841718,0.27795672,0,1.5896298,1.6621182,0,1.1297483,0.43967032,1.2696706,0,3.3484507,0.76514417,0.6548386,2.8965287,1.6246632,0,1.4993026,0.6595421,2.2737386,0,0.75884277,0,0,0,2.7458336,0,0,0,5.581971,2.853441,2.909104,0,1.6055095,0.92760277,0,3.3249474,0,0.3900471,0,0,0,0,0,1.4470881,0.49038512,3.493323,0,0,2.8325355,0,0,0.5911677,0,1.279264,2.5658092,0,0,0.5849842,0,1.6346629,0,0,0,0.9336659,1.4075052,3.8170874,0,0.5623152,1.1440623,0.7533538,0.9840144,3.5756793,0.8634792,0.6078585,0,3.9677825,0.9302199,0,0.36908025,0.94642323
zvncghm-1011,0,0,0,0,0,2.570176,1.3364838,0,0,0,0,0,1.281562,2.0047045,2.3407555,0,1.6801296,0.21186236,0.47654232,0,0.7089642,0.6698421,6.1805577,2.8174984,0,1.6075425,0,0,0,0,0,3.1647513,0,0,0,0.19127715,0.9629895,0.9122536,1.3104857,0,2.1844509,0,0.15722395,4.6239085,3.775331,0,0,0,0.6009902,0,0.9946029,0,0,0,2.2430546,2.1569662,0,0,3.940082,1.3229369,3.909602,0,3.3572972,0.08250022,0.09315933,1.515645,0.044473413,0,0,0.5841409,0,0,0,0,1.9701777,0.8372732,0,0,3.1372228,0,0,0,0,2.5209556,2.563711,0,0,0.46010917,0,1.4590263,0.101028286,1.7051526,0,0,0,5.516286,0,0.51357955,0.0989548,2.9084969,0.24271703,0.81913954,2.473159,0.8912839,0,3.0496578,0.4266518,0,0,1.7760239
zvncghm-1013,0,0,0,0,0,4.375023,1.3606209,0,0,0,0,0,0.26752734,0,2.5664716,0,0,0,3.0020158,0,0,1.030511,4.4939117,3.4546168,0,0,0,0,0,0,0,2.7001996,0,0,0,1.2215952,0.89712965,2.4452572,1.2341524,0,3.4889603,0,0,3.0436535,3.2112725,0,1.0346977,0,0,0,1.870322,0,0,0,5.7600155,0.5508671,0,0,4.9523754,1.0043143,4.789116,0,2.0565836,2.4113636,0,0,0.6975301,0,0,0,0,0,1.7947894,0,1.6667807,0.65256596,0,0,4.5240917,0,0,0,0,1.9733077,2.9833899,0,0,0,0,1.0083278,1.9005026,3.237506,0,0,0,6.0763655,0,0.35945776,2.3796737,2.1809993,2.0621371,0.2847616,5.2633104,0.37574404,0,3.5346797,2.3002188,0,0,0
zvncghm-1014,0,0,0,0,0.785036,0,1.560052,1.7925103,0,0,0,0,0,0,0,0,2.7728348,0,0.345677,1.6752495,0,0,0.7178064,0.5653732,3.9679353,0.17115925,0,0,0,0,0.99389637,1.8609194,0,0.9045173,0.021027535,0,2.0359247,3.0394187,0.50032103,0.33227518,0,0,0,2.401634,0,0,2.6304736,0,0,0,4.158011,0,0.6442618,0,5.5630164,1.8928937,0,0,0.9895856,1.9939216,8.586396,0,2.0815523,1.702607,1.8864162,2.4441104,2.563371,0,0,0,0,0,0.6600565,0,2.9698648,0,0,0,3.4744692,0.72161907,0,0,0,1.4673662,1.0770042,0,0,0,0,3.5215423,0.7137984,0.73178667,0,0,3.9577441,4.8238716,0,0,3.292641,5.156329,3.3269265,0,3.9503973,0,0,5.3241854,3.1863534,0,2.2819052,2.3183742
