samples,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
msm6j2qr,0.01686705,0.05733305,0.49820316,0,0.6383123,0,0.11037475,0.30706906,0,0.5144836,0,0.48120078,0.09318578,0.32425702,0.19297697,0,0.29964706,0,0.7313408,0,0,0.26792052,0.30262923,0.5361414,0,0.12186329,0.3563834,0,0,0.29368013,0.263583,0,0,0.44626066,0.54704237,0.19217055,0.44659048,0,0.780979,0.2528575,0.3972322,0.10413254,0.24319649,0.2411453,0.3062718,0.14286736,0,0,0,0,0.2982084,0.10448531,0,0.31899258,0.10997939,0.269366,0,0,0,0.09838507,0,0.013618096,0.007545315,0,0,0.13274851,0.09713213,0.697431,0.16297238,0,0,0.16469902,0.14141333,0,0,0.32829082,0.04870939,0,0,0.2232901,0,0,0.14254953,0,0,0.45979285,0,0,0.70154786,0,0,0,0,0.38042015,0,0.15885226,0,0,0,0.38329065,0,0.27886793,0,0.20771073,0,0,0.35923404,0.14833751,0,0.12876861
hsm6xrqy,0.024007218,0.02518274,0.37266108,0,0.16252685,0,0.34519058,0.2816813,0.34044722,0.34254643,0.45389143,0.001873247,0.17228326,0,0.2927493,0,0,0,0,0,0,0,0.11246729,0.1657235,0.062234893,0,0.30977342,0,0.10517828,0,0.3774824,0,0.11585137,0,0.13382182,0.6697213,0.039451536,0,0.07903601,0.36297897,0,0,0.062826216,0,0.15753002,0.24576135,0,0,0.23173313,0.1586573,0,0.006886385,0.22152331,0.20048563,0.15777697,0.49364263,0,0.00199803,0,0.014527549,0.44802767,0.031012129,0,0,0,0.23917672,0,0.095912,0.15129866,0,0.18347025,0.16718,0.2315507,0,0.22335456,0.030493278,0,0,0.21992522,0.019521916,0,0.060174108,0,0.12296122,0,0.32137054,0.09876692,0.20294747,0.10661972,0.05262633,0,0,0.0033172,0.06465532,0.229727,0.17942132,0.18376644,0,0,0.17903091,0,0.038353797,0.3793534,0.4624341,0,0,0,0,0.51988906,0.23768997
csma9j65,0.10121499,0,0.023668906,0,0,0,0.08332041,0.6485472,0.71627533,0,0,0.23172235,0,0.08811269,0,0,0.2979772,0.10801345,0.33936408,0,0,0.081410125,0.059317656,0,0.26011395,0.18117626,0.731758,0.060939178,0,0,0.26881817,0,0.55288506,0.42227945,0,0,0.08101271,0,0.53124344,0.51226395,0,0.47482598,0.23879245,0,0,0,0,0,0,0.24349836,0,0,0.27971798,1.2495017,0,0.1749919,0,0.12345745,0,0,0.20738739,0.106830075,0,0.013418239,0,0,0.18374835,0,0.812957,0,0.4638992,0.4453308,0.07309291,0,0,0.49097443,0.002433311,0.26083374,0.36093378,1.0812265,0,0,0,0,0.19115515,1.1979746,0,0.29472488,0,0.60787797,0,0.013787504,0.90561503,0.2050168,0,0.37713495,0.2208751,0,0.7499496,0.4095591,0.22595753,0,0.5919457,0,0,0,0,0.27203158,0,0.3202399
csm79hih,0,0.41560355,0,0,0.09377867,0.06198822,0,0.19881329,0.7500067,0.023604196,0,0,0,0,0.25191468,0,0,0.005583305,0.19074193,0,0,0,0.13091281,0.39090738,0,0.27688584,0.15997817,0,0,0,0.002298698,0,0.08560383,0.2295166,0.028835684,0.5641028,0,0.28223187,0.10000067,0,0,0.40833253,0,0.46331534,0.34321636,0.102123596,0,0,0.19042587,0.057271887,0,0.2676905,0.25776765,0.17377512,0.12629175,0,0,0.5057102,0,0.08636603,0.08599533,0,0.07457437,0,0.10305956,0.19523492,0,0.41608977,0.23647895,0,0.42026883,0.30517337,0.17108837,0.11543442,0.121444374,0.04409312,0,0.36871022,0.048896186,0.06895483,0,0,0,0.05842576,0.0590806,0.16596323,0,0.33959082,0,0.455861,0.13736817,0,0.020040007,0.38394433,0.030866142,0.08724168,0.2341143,0,0,0.08190517,0,0,0.29003716,0.52275896,0,0.35199523,0,0,0.039840292,0.19573668
msma26az,0,0.013679436,0.3766058,0,0.76941854,0,0,0.017793838,0.30914634,0,0,0.71457887,0.34943128,0,0,0,0,0,1.1141258,0,0,0.14548005,0.3678252,0.10931924,0,0.85880744,0.17826794,0,0,0,0,0,0.2856959,0.031815812,0.04161921,0.1919376,0,0,0.2924016,0.21893162,0.28574234,0.7500109,0,0.5094272,0.118116096,0,0,0,0,0,0,0.7522265,0,0.49694762,0.008534048,0,0,0.039184913,0,0.18919344,0.38745943,0.30150446,0.46310875,0.23201981,0,0,0,0,0,0,0.42328745,0,0,0,0,0.4288577,0,0,0.25545758,0,0,0,0,0,0.3754571,0.25539792,0,0.80342346,0,0.03585205,0.66062176,0,0,0.49382904,0,0,0.023535315,0,0.46340573,0.15260592,0,0,0,0.027391909,0,0,0,0,0,0.54924196
msm6j2pk,0,0.97284514,0.7682943,0,0.28761306,0.47439295,0.5132142,0,0,0,0,0.05925359,0,0.09424016,0.4087576,0,0,0.08139123,0.48983175,0,0,0,0.13549158,0.005898134,0,0,0.2727939,0,0.7201533,0.45592615,0,0,0.48068893,0,0.22373211,0,0.42899454,0,0,0.22952458,0,0.06638433,0,0.6480168,0,0,0,0,0,0,0,0.20527804,0.8517534,0.48604512,0,0.2829995,0.09980285,0,0.3404745,1.1345756,0.74736196,0.39435244,0,0,0.48369035,0,0,0.025406921,0.595746,0.1810394,1.0917904,0,0.40278322,0,1.1254455,0,0,0,0,0,0.8063872,1.1555016,1.7772049,0.84245706,1.1425927,0.4580394,0,0,0.082754984,0.18630233,0.25845507,0,0,1.1191319,0.2020284,0,0,0,0,0,0,0,0.7741038,0.52153665,0,0,0.5877115,0,0,0.13546824
msmapc7t,0,0.18015812,0.24532264,0,0.2442428,0,0,0.40601218,0.73446196,0,0,0.90545017,0,0,0,0,0,0.32146204,0.86090577,0,0,0,0.469765,0,0,0.9135947,0.48614982,0.022418965,0,0,0,0,0.24892886,0,0,0.1429126,0.18035771,0,0.50592715,0.8472594,0,0.71526605,0,0.3090386,0.0671204,0,0,0,0,0,0,0,0,1.0287626,0,0.39242998,0,0.03922931,0,0.8467336,0.56607515,0.025093596,0.122894906,0.21134615,0,0,0,0,0.52202606,0,0.97382116,0.91988146,0,0,0.2140437,0.074653566,0,0,0.36258355,0,0,0,0,0,0.05834016,0.8205993,0,0.2823904,0,0.117161915,0.20889103,0,0.23464999,0.4319617,0,0.11988136,0.38185567,0,0.1746399,0,0,0,0.18215856,0,0,0,0,0.4897954,0,0.7216488
msm79hcn,0.09114357,0.35351133,0.08012519,0,0.060925495,0,0,0,0.5243854,0,0,0,0,0,0.1598347,0,0.055032805,0,0.23909302,0,0,0,0,0,0,0.2227388,0.30905947,0,0,0.006497234,0,0,0.26857927,0.28751597,0,0.43941402,0,0,0.05246997,0,0,0.6656705,0,0.42732146,0.3127054,0,0,0,0.18636844,0,0,0.24180794,0.044541903,0.21506156,0.05285982,0,0,0.1048414,0,0.423508,0.18428844,0.3205179,0.10882942,0,0.32435757,0,0,0.19059849,0.30575415,0,0.20693864,0.05805887,0.54502034,0,0.009033445,0.05777491,0,0.122184426,0,0,0.08020549,0.31359676,0,0.1505728,0.8364262,0,0,0.4684335,0,0.65160406,0,0,0,0.16915408,0.058398817,0.41721043,0.5146752,0,0,0,0.006534994,0,0.564011,0.32722992,0.06479466,0.60164106,0.022696272,0,0,0.001736857
hsm7j4qf,0.81742615,0,0,0,0.30630308,0,0,0.68533117,0.09662818,0.99215394,0,0,0,0.35101783,0.3954987,0.44737282,2.1333365,0,0,0,0,0.13041484,0.87700564,0.004118084,0,0.34755215,0,0,0,0,0,0,0.33110797,0.4390871,0.33939084,0,0.12976065,0,0,0.09038769,0,0.24110712,1.4033031,0.038093027,0.70006883,0.28185967,0,0,0,0,1.3635391,0.05921701,0,0,0.46459407,0.019152965,0.25374568,0,0,0,0,0.026795268,0,0,0,0.66139686,0.6817116,0.05865018,0.06453585,0.2875461,0.28403205,0.27301413,0.44160047,0,0.25019717,0.6621969,0.30770743,0.30675614,0.42531922,0.58419424,0,0,0,0,0,0.4544332,1.282295,0.59263504,0.28064892,0.5302051,0,0,0.26945457,0.38422024,0.27858162,0.2807751,0.6499292,0.72736126,0,0.63201076,0.08420922,1.1894355,0,0,0.6890395,0,0,0,0.054948945,0
csm79hr4,0.07502184,0.070683815,0.23550832,0,0.22347234,0.045326322,0.14282304,0.15628067,0.5015406,0.20725311,0,0,0.2482841,0,0.18596655,0,0,0,0.1475257,0,0,0.10168475,0.08649101,0.36905834,0,0.14212982,0.3927319,0,0,0.06467202,0.108879216,0,0.07950628,0.2945336,0.37385568,0.56867397,0.03604378,0.07738889,0.29122588,0.2589266,0,0.47000742,0,0.3906833,0.13819697,0.37469614,0,0,0.017480401,0.18484765,0,0,0.08035842,0.4293353,0.115942806,0.13475421,0,0.12992506,0,0.021123378,0.17528054,0.038308293,0,0,0,0,0,0.2154932,0.14192855,0,0.3912604,0.3335848,0.34956715,0.061705183,0,0.36181542,0.006167118,0.121033296,0.06784482,0.072094455,0,0,0,0.17956622,0.13914631,0.43881902,0,0.20752594,0.06280277,0.25376055,0,0,0,0.34503004,0.2624765,0.15918697,0.12523916,0,0,0.1384611,0,0,0.31353265,0.39893386,0,0.24378169,0,0,0.16759881,0.25712004
msm9vzf3,0.35359377,0,0,0.10685682,1.3491485,0,0,0.56020117,0,0.53352636,0,0.41653126,0.4010723,0,0,0,1.2532163,0,0,0,0,0,0.057540976,0.060148098,0,0.49734578,0.29120117,0.14743215,0,0,0.24450584,0,0,0.7023076,0.49172512,0.12214312,0,0.1429281,0.20802838,0,0.5391313,0.48878807,1.2244157,0.14620578,0.8864993,0,0,0,0,0,1.2127742,0.6797245,0,0,0.3808298,0.7528654,0,0,0,0,0,0.31715354,0,0,0.07905926,0.43996942,0.25934893,0.41687092,0,0,0,0.099437654,0.54299504,0,0,0.0531398,0.13446766,0.48294568,0.15506303,0.23860101,0,0,0,0.015460037,0,0,0.49548802,0.86325413,0.44359753,0.117355384,0.08945422,0,0.20225489,0.44257405,0,0.32216677,0.20273335,0.14627722,0,0.5131668,0.18605231,0.3098839,0,0,1.0204628,0.36674184,0.05931823,0,0,0
hsm7j4py,0.101217985,0.08251924,0,0,0.17904238,0,0,0.66520345,0.38041636,0.11056569,0.054473203,0.5260857,0.298805,0,0.15895796,0.18514617,0.94782275,0,0.08008229,0,0,0.003621813,0.82683736,0.21773912,0,0.27484918,0,0,0,0.61008966,0.29147878,0,0,0.110354364,0.07461437,0.28881428,0,0.025273062,0,0.669915,0,0.35371387,0.24567318,0,0.9355719,0.31368005,0,0,0.19611114,0,0.055156223,0,0,0.19311015,0.5244324,0.56916755,0,0,0,0.076017454,0.9644895,0.13952464,0,0,0,0.8097442,0.038643315,0.122822806,0.000613641,0,0.17812577,0.75510836,0.4527703,0,0,0.3462964,0.22630173,0,0.35136408,0.8122113,0,0,0,0.047240045,0,0.08457522,0.23184195,0.2218408,0.052547425,0.041542128,0,0,0.00316553,0.17261294,0,0.056522097,0.071670406,0,0,0,0,0,0.14680132,0.3232439,0,0,0,0,0.4847149,0
psma265f,0,0.94679415,0.70202816,0,1.3596219,0,0,0,0.4341419,0,0,0.8941776,0.77383304,0,0.5870527,0,0,0,0,0,0,1.174223,0,0.33775178,0,1.9226497,0.66562444,0.2241238,0,0,0,0,0.79551953,0,0.083930686,0.24469829,0,0,0.31092077,0,1.0332981,1.1101836,2.1132894,0,0.8112055,0,0,0,0,0,0,0.6218553,0,0.6126695,0.9164242,0.6780226,0,0.15383494,0,0,0,0,0.38825545,0,0,0.2786495,0.34530824,1.0717328,0,0,0,0,0.7484307,0,0,0,0,1.241384,0.018157944,0.36861616,0,0,0,0,0,0,0,1.4330862,0,0.20764527,0.1014467,0,0,0,0,0,0,0,0,0.93805933,1.0362118,0,0,0,0,0.41676855,0,0.20612063,0,0
msmb4lzk,0,0,0.9358522,0,0,0,0.7653204,0.06388341,0.14881979,0,0,0.13580862,0,0,0.4508937,0,0,0,0.000568483,0.7819322,0,0,0,0,0,0,0,0.001377516,0,0,0,0,1.993039,0,0,1.1654038,0.48064554,0,0,0,0,0.85838234,0,0.336424,0.21815686,0.09453973,0,0,0,0.4835538,0,0,0.36398256,0.5987595,0,0,0,0.23587441,0,0,0,0.14764474,0.31537223,0.48892787,0,0,0.32999158,0,0.15150988,0.3355155,0,0,0,0,0,0.20283194,0,0.37696964,0,0.56515664,0,0,0,0,0.032960817,0.8883132,0,0.20599389,0,0.26671046,0,0,0,0.2237191,0,0.44119152,0.5380842,0,1.704239,0,0,0,0.86790204,0,0,0,0,0,0,1.1741085
msm79hbt,0,0.119126245,0,1.7763723,0.97263956,1.3086994,0,0,1.9394557,2.2193115,0,0,0,0,0,0,0,0.6376046,0,0,1.2434795,0,0,0,1.5199398,0,0,2.1601858,0,0,0,0,0.49618402,0,0.012531774,1.1366775,0,4.5347767,1.8546842,0,1.589684,2.4961228,0.43442634,0.27795216,0,2.279371,0,0,0,0.7130726,0,0,0.13007328,0,0,0,0.49168295,0,0,0,0,0,0,0,2.832276,0.9332298,0.4122541,0,0,0,0,2.5766468,1.2345719,5.259695,0,0,0.7441095,3.7121384,0.62347394,0,0,0.22769234,0,0,0,0,1.616675,3.4087796,0,0,0,0,1.480007,0.95299995,2.404205,0.40190995,0.040150005,0,1.1405743,3.9335427,0,0.89283186,1.056817,0.19742584,3.0688462,5.900609,0,0.2248367,0,0
csm7koo5,0,0.12860388,0.19069842,0,0.13138238,0.28109545,0,0,0.4596573,0,0.3326997,0.27063608,0,0,0.06674962,0,0,0,0.5789629,0,0,0,0.20088837,0.5184146,0,0.21339646,0.12890366,0,0,0.5952604,0,0,0.3476875,0.20836946,0.45101944,0.6085563,0,0.016310737,0.34155118,0,0,0.12586442,0,0.6657664,0.34587002,0,0,0,0.023772933,0.09566343,0,0.5421819,0.121346764,0.53362596,0.31691504,0,0,0.83709556,0,0.20455213,0.006689563,0.15895078,0.71268445,0,0,0,0,0.60233533,0.46580562,0,0,0,0,0,0.42166916,0.18151219,0.43248877,0,0,0,0.015420023,0,0,0.07141413,0,0.7122065,0,0,0,0.07386288,0.680055,0,0,0.8024315,0,0,0,0,0,0,0,0,0.05553641,0.811997,0,0.034831658,0.059207335,0,0.34399933,0.24191584
esm5medk,0,0.29807875,0.26559925,0,0.007961419,0,0.026769742,0.02956426,0.45494998,0,0.18205552,0.21070099,0.033151373,0,0.3374902,0,0.03733348,0,0,0,0,0,0.018582627,0,0,0.14707577,0.260693,0,0.015322897,0.2128883,0.2592279,0,0.20879097,0,0.05561781,0.5427864,0.055668578,0,0.023540158,0.12927255,0,0.31117958,0.14122805,0.15689144,0.1566242,0,0,0,0.17871137,0,0,0.06881359,0.21890503,0.39639845,0.28475374,0.5543015,0,0.17841199,0,0.31387392,0.38232595,0.22345592,0.09702461,0,0,0,0,0.313478,0.29102585,0,0.16932024,0.1278656,0.4922764,0,0.2858076,0,0,0,0.1194472,0,0.11135263,0.16275437,0.025852226,0.14453998,0.26196802,0.26872373,0,0.25609377,0,0.11557725,0.0542567,0,0,0.19223389,0,0.09854983,0.23062363,0,0,0,0,0,0.41296896,0.4294956,0,0.09038203,0,0,0.4604312,0.006830916
hsm6xruz,0,0.43979946,0.40625474,0,0.06791352,0,0.21196353,0.07654612,0.14184351,0,0.42734322,0.60870403,0.7259667,0,0.24337901,0,0,0,0,0,0,0.019221013,0,0,0,0.06112922,0.13694915,0,0,0.23404807,0.77538925,0.082948044,0.020615716,0,0.25574556,0.6440819,0.13692857,0,0.049989134,0.014332289,0,0.13897747,0.46563813,0.11593133,0,0,0,0,0.007334185,0,0,0.26993564,0,0.28903136,0.5005873,0.70244604,0,0,0,0.22328694,0.31030008,0.11669049,0.07212075,0,0,0.20053175,0,0.69446105,0.12990113,0,0,0.14735758,0.3392092,0,0.14105144,0,0,0,0.32730025,0,0.15672186,0.5887309,0.13277744,0.18466362,0,0.13931045,0,0.19072668,0.40596524,0,0,0,0,0.09385251,0,0,0,0,0,0,0,0,0.28468764,0.7198403,0,0.23725054,0,0,0.76147264,0
hsm7j4po,0,0.08649846,0,0,0,0.4420961,0,0.7783289,0.077494144,0.18718228,0,1.0211476,0.8954044,0,0,0,1.154141,0,0.111840725,0,0,0,0.49429226,0,0.062361777,0.64162886,0.36955985,0,0,0.31390503,0.29134443,0,0,0.33390796,0.3568191,0.22496599,0,0.8747779,0.5504898,0.18574533,0.2960736,1.1424388,0,0,0.9998583,0,0,0,0,0,0,0,0,0.33084998,1.3652393,1.2775362,0,0,0,0,0.41624418,0,0.19374529,0,0,1.165125,0.3824944,0.59585476,0,0,0,1.8529289,0.8009187,0,0,0.89279336,0.23602703,0,0,1.3061104,0,0,0,0.10090617,0,0,0,0.5181697,0.35669118,0,0,0,0.092135176,0.8913936,0,0,0,0,0,0,0,0,0,0.31258816,0,0.08397588,0,0,1.0169324,0
psm6xbtl,0,0.2307134,0.5505131,0,0.5305005,0,0.27601182,0.051221106,0.11517486,0,0.1549497,0.40278098,0.28638667,0,0.2618956,0,0,0,0,0,0,0.24324593,0.057870913,0.17701997,0,0.13597861,0.32253724,0,0.03276816,0.009612054,0.2643704,0,0.048315715,0.02675739,0.31395376,0.45926932,0.039952546,0,0.15927055,0.21726118,0.11974022,0.1353339,0.17314637,0.18213992,0.14510995,0.11428815,0,0,0,0.052593827,0,0.07388494,0.039026804,0.42929387,0.21289194,0.5388569,0,0,0,0.05516623,0.2703393,0.091695964,0,0,0,0.021370038,0,0.30742067,0.08766319,0,0.2508949,0.0962227,0.30241773,0,0.12096982,0.04354376,0,0,0.14079456,0,0,0.19647631,0.18843263,0.21299651,0.1066358,0.35719156,0,0.22334328,0.22109918,0,0,0,0,0.22156556,0,0,0,0,0,0.16854846,0.004711546,0,0.13392301,0.4292522,0,0.104768105,0.14081353,0.025576059,0.17159683,0.13704424
csm7kokl,0,0.17372663,0.42620146,0,0.47809303,0.174975,1.3428003,0.15714124,0,0,0,0.48702282,0.07760716,0.12566763,0.57079893,0,0,0,0.3297963,0,0,0.1694835,0.080425456,0.92826545,0,0,0.098807216,0,0,0.32195285,0,0,0,0.49817225,0.8223207,0.18707573,0.20759487,0,0,0.30969796,0.11683756,0.47133613,0,0.8548555,0.19883914,0.33070827,0,0.11136386,0,0,0,0.8790623,0.25938058,0.33622077,0.06610659,0.39018035,0,0,0,0.12383748,0.86920065,0.9233196,0.0937678,0,0,0,0.07178594,0.43684706,0.032541502,0,0.41018516,0,0,0,0.64129174,0.5391544,0,0,0,0,0.25762293,0.5288995,0.46287203,0.3233443,0.69419354,0.9835782,0,0.26766104,0.18631732,0,0,0,0,1.105231,0,0,0,0,0,0,0,0,0.36925903,0.12702492,0,0,0.54815716,0,0.48956183,0
esm718t9,0.35624802,0.48036733,0.4853239,0,0.4235074,0,0,0,0.4763872,0,0,0.18671598,0.19490904,0,0.34619623,0,0.112105235,0,0,0,0,0.3539837,0,0,0,0.18910246,0.15374933,0,0.57244736,0.08559057,0.4570377,1.1222608,0.14458703,0,0.1320937,0.7904637,0,0,0.26063412,0.22711013,0,0.29267132,0.20550227,0.35452405,0,0.2195445,0,0,0.19515485,0,0,0.26248038,0.112806536,0.6435372,0.18482861,0.5223491,0,0,0,0.12906599,0,0.22464128,0,0,0.66093063,0,0,0.2448383,0.3888877,0,0.1751392,0.055651374,0.18621168,0,0.09896755,0,0,0.35953122,0.2962336,0,0,0,0.25841266,0.01686557,0.18319121,0.14215079,0,0.17436199,0.35677955,0.17272791,0.16340111,0,0.00156872,0,0,0.108516365,0.117721654,0,0,0,0.9347939,0,0.2074684,0.1706892,0,0.0892703,0.10437569,0.3409105,0.09203911,0.2549197
psm7j18m,0.07470852,0,0.1880553,0,0.20240304,0,0.05240447,0,0.26746184,0,0.2153404,0.7897118,0.1599141,0,0,0,0.027326234,0,0.4556831,0,0,0.57779294,0.4614718,0.34891868,0,0.03311521,0.63628525,0,0,0.8512881,0.2952694,0,0.1705267,0.25909114,0.7016377,0.21247408,0,0,0.4215382,0.75757277,0,0.4860636,0.21759579,0.32814947,0.5363438,0.06586596,0,0,0,0.000587579,0,0,0,0.4738606,0.42700619,0.4500596,0,0,0,0.098272584,0.4719648,0.36237827,0,0,0,0.1722419,0,0.012365151,0.0888031,0,0.07157439,0.03716583,0.38729325,0,0.10418004,0.45807278,0.21218611,0,0.4324715,0,0,0,0.012299773,0.566333,0.1075335,0.41905877,0.28044453,0.007679863,0.29943353,0.021158256,0.09238896,0,0,0.25053954,0,0.028594637,0,0.040320862,0,0,0,0.01625175,0.23622163,0.14790872,0,0.09598489,0,0,0.09416872,0
hsm5md4w,0,0.8857552,0.19639921,0,0.7988883,0,0,0,0.9301161,0.40362734,0,0.3619276,0,0,0.28130248,0,0,0,0.7483768,0,0,0.17863768,0.11630834,0.1323406,0,0.7208492,0,0,0.10115129,0,0,0,0.39384025,0,0,0.37646052,0,0.52985173,0.6697314,0,0.6058264,0,0,0.06442727,0.59433043,0.2852511,0,0,0,0,0,0.4728595,0.66972893,0.13181719,0.16004315,0,0,0.61501163,0,0,0.058397647,0,0.29501435,0,0.09630099,0.34469342,0,0,0.2526455,0,0.14743672,0.5748968,0,0.49855524,0,0.08406305,0,0.1214428,0.3642813,0,0,0,0,0,0,0.023924045,0,0.54729426,0,0,0.26467365,0,0.085877195,0.10882479,0.059810266,0,0.1111428,0,0.2581588,0.69447494,0,0,0,0.68413943,0,0,0,0.06278389,0,0
psm7j4ef,0,0,0,0,0,0.092311874,0,0.49884945,0.2612245,0,0.051946137,0.7098571,0.6356516,0,0,0,0.79344225,0,0.0154812,0,0,0,0.19429633,0,0.13977492,0.40253028,0.4432808,0.09929636,0,0.22517982,0.46351743,0,0,0.40811783,0.28896758,0.3435725,0,0.7953973,0.5250053,0.0396368,0,0.82850504,0,0,0.44210407,0,0,0,0.044888638,0.08438663,0,0,0,0.30665493,0.9349033,0.78369087,0,0,0,0,0.18250872,0,0.039105438,0,0,0.5566487,0,0.41512647,0,0,0.07020582,1.4534338,0.9649773,0,0,0.6046085,0.20442857,0,0.028284594,0.3418507,0,0,0,0.22425334,0,0,0,0.35709682,0.2556474,0.08634501,0,0,0.18879557,0.50886333,0,0.11421713,0.39331418,0,0.1906231,0,0,0,0.2543488,0.5321183,0.115737215,0.62501997,0,0,0.67258567,0
csm7kokp,0.014688347,0.18943031,0.41797096,0,0.2496436,0.10209693,0.51476735,0.109208,0.29342213,0,0,0.19800872,0.098956406,0,0.3699264,0,0,0,0.16535608,0,0,0.09290913,0.096309066,0.46173745,0,0.018596515,0.34270427,0,0.076517805,0.3846273,0.20502709,0,0.07126385,0.20903683,0.5062176,0.48315972,0.16259053,0,0.09944556,0.35172758,0,0.45489633,0,0.553059,0.054192632,0.29365346,0,0,0,0,0,0.36416942,0.20281273,0.6467455,0.13451375,0.50711626,0,0.02130669,0,0.3450278,0.6016867,0.5080007,0.06625015,0,0,0,0,0.33924943,0.26936427,0,0.45080292,0,0.20358127,0,0.39865512,0.35539365,0,0,0.004491925,0,0.15057534,0.25596103,0.3124905,0.25451577,0.4481099,0.8885478,0,0.096482724,0.109676555,0,0.049601316,0,0,0.53670126,0,0.020766292,0,0,0,0,0,0,0.36484253,0.33625317,0,0,0.35442173,0,0.5436747,0.11549611
csm5fz3x,0.22930753,0.039114904,0.31834343,0,0.5566959,0.046668544,0.236961,0.27383307,0.1647511,0.6182171,0,0.04662732,0.21527623,0,0.19610347,0,0.22146785,0,0.106967315,0,0.019036073,0.30886543,0.22654717,0.51061654,0,0.1139399,0.374122,0,0.02727056,0.14803466,0.21587682,0,0,0.20296916,0.5173113,0.5768543,0,0,0.30253696,0.47417963,0.03265488,0.28611842,0,0.2504492,0.31924114,0.67084855,0,0,0.09974654,0.0629582,0,0,0.09058801,0.46910137,0.14318597,0.2858883,0,0,0,0.119602166,0.18378738,0.12585534,0,0,0,0.0466524,0.03356661,0.071198285,0.1976143,0,0.2812932,0.38208082,0.23066649,0,0,0.36577183,0,0.02401736,0.14111936,0.41145965,0,0.019267987,0,0.11887242,0,0.5405121,0.1441659,0.13723394,0.16895474,0.053336024,0,0,0.031756155,0.41761932,0.23387614,0.2518543,0,0,0,0.18300594,0,0,0.055043418,0.35233477,0.034749653,0,0.06959462,0,0.06413418,0.18869483
msm6j2ml,0,0,0,1.3304304,2.027296,0.84708583,0,0.3315545,0.6279019,0.33367133,0,1.096337,0,0,0,0,0,0.33493984,0.17431474,0,0.027867459,0,0,0,0,0.42791602,0,1.5348423,0,0,0,0,0.17351255,0,0,0.26080608,0.18721534,1.3858104,0.8456124,0,0.82394314,1.7190664,0,1.1770791,0.63154346,0,0,0,0,0.46812996,0.06214191,0,0,0,0,0.2995068,0,0,0,0,0,0,0.41922584,0,0,0,0,0.044462964,0,0,0,1.8160163,0.7390076,2.3163164,0,0,0.7109227,0.75911856,0.23947689,0,0,0,0,0,0,0,0,2.310537,0,0,0,0,0.567398,1.041143,0,0,0,0,1.4592152,2.1341498,0,0.43544987,0.0528092,0.014379619,1.6440766,3.5480983,0,0,0,0
hsm7j4k6,0,0,0.019966707,0,0.026717411,0,0.3818837,0.2812724,0.15204525,0.07079975,1.1134005,1.1424251,0.050301816,0.52147204,0,0.49594432,0,0,1.2136657,0,0,0,0.4321007,0.3391511,0,0,1.6765869,0.4122418,0,0.5198115,1.2979109,0,0.06517761,0.584849,0.6548938,0,0.6089372,0.17932996,1.1934884,0.8279812,0,0.3752432,0.28425586,0,0.25733578,0,0,0.16357933,0,0.104886174,0,0,0,0.10861471,0.6620495,0.94010395,0,0,0,0,0.47128475,0.05220703,0,0,0,0.5172695,0,0.43753773,0,0,0,0.39185113,0.002387315,0,0,0.48012745,0,0,0.5330926,0,0,0.2701351,0,0.73233163,0,0.2289045,0.7605656,0,1.0639744,0,0,0,0.019941803,0.062187344,0,0.07739528,0.006203964,0.3408613,0,0,0,0.12980975,0.51449776,0.21846618,0,0,0.41498023,0.07139901,0.6477631,0
hsm7cyxc,0,0,0,0,0,0,0,0.23576373,0.56714594,0.2808119,0,0.85688996,0,0,0,0.45380983,1.5114155,0,0.41146076,0,0,0.4756245,1.7993327,0.7402843,0,0.46229023,0.17115152,0,0,1.1482862,0,0,0.89377224,0,0.61331475,0,0,0,0,0.3079984,0.1615066,0.24471647,1.4458823,0,2.43622,0.34183052,0,0,0,0,0.6808162,0,0.41617945,0,0.777187,0.55098534,0.36790857,0,0,0,0.35447848,1.1418147,0,0,0,1.5949235,0.4327612,0,0,0.53415215,0,0,0.9477683,0,0,0,0.008354023,0.2457141,0.58738935,0,0,0,0,1.119843,0,0,2.6868844,0.7466518,0.31042892,0,0,0,0.5450366,0.18774717,0,0.6241651,0.15862742,0.40714258,0,0,0,0.21933563,0,0,0,0.01801094,0,0,0.28054363,0
